7FDFFF	 // data[0][117] = 8380415
000001	 // data[0][118] = 1
000000	 // data[0][119] = 0
000001	 // data[0][120] = 1
000000	 // data[0][121] = 0
7FE000	 // data[0][122] = 8380416
7FDFFF	 // data[0][123] = 8380415
7FE000	 // data[0][124] = 8380416
7FDFFF	 // data[0][125] = 8380415
000002	 // data[0][126] = 2
000000	 // data[0][127] = 0
7FDFFF	 // data[0][128] = 8380415
7FDFFF	 // data[0][129] = 8380415
7FDFFF	 // data[0][130] = 8380415
000001	 // data[0][131] = 1
7FDFFF	 // data[0][132] = 8380415
000002	 // data[0][133] = 2
000001	 // data[0][134] = 1
000001	 // data[0][135] = 1
000001	 // data[0][136] = 1
000002	 // data[0][137] = 2
7FDFFF	 // data[0][138] = 8380415
000000	 // data[0][139] = 0
000001	 // data[0][140] = 1
000001	 // data[0][141] = 1
7FE000	 // data[0][142] = 8380416
7FE000	 // data[0][143] = 8380416
7FE000	 // data[0][144] = 8380416
7FE000	 // data[0][145] = 8380416
7FDFFF	 // data[0][146] = 8380415
000000	 // data[0][147] = 0
000002	 // data[0][148] = 2
7FDFFF	 // data[0][149] = 8380415
000000	 // data[0][150] = 0
000001	 // data[0][151] = 1
7FDFFF	 // data[0][152] = 8380415
7FE000	 // data[0][153] = 8380416
000001	 // data[0][154] = 1
000000	 // data[0][155] = 0
7FE000	 // data[0][156] = 8380416
000001	 // data[0][157] = 1
000001	 // data[0][158] = 1
000001	 // data[0][159] = 1
7FDFFF	 // data[0][160] = 8380415
7FE000	 // data[0][161] = 8380416
000002	 // data[0][162] = 2
000002	 // data[0][163] = 2
7FDFFF	 // data[0][164] = 8380415
7FDFFF	 // data[0][165] = 8380415
7FDFFF	 // data[0][166] = 8380415
7FE000	 // data[0][167] = 8380416
000001	 // data[0][168] = 1
7FDFFF	 // data[0][169] = 8380415
000002	 // data[0][170] = 2
000001	 // data[0][171] = 1
000002	 // data[0][172] = 2
7FE000	 // data[0][173] = 8380416
000002	 // data[0][174] = 2
7FE000	 // data[0][175] = 8380416
000000	 // data[0][176] = 0
000001	 // data[0][177] = 1
7FDFFF	 // data[0][178] = 8380415
000002	 // data[0][179] = 2
000001	 // data[0][180] = 1
000001	 // data[0][181] = 1
000002	 // data[0][182] = 2
7FE000	 // data[0][183] = 8380416
7FDFFF	 // data[0][184] = 8380415
7FDFFF	 // data[0][185] = 8380415
7FDFFF	 // data[0][186] = 8380415
7FDFFF	 // data[0][187] = 8380415
7FDFFF	 // data[0][188] = 8380415
000002	 // data[0][189] = 2
000001	 // data[0][190] = 1
7FDFFF	 // data[0][191] = 8380415
7FE000	 // data[0][192] = 8380416
7FDFFF	 // data[0][193] = 8380415
000000	 // data[0][194] = 0
000000	 // data[0][195] = 0
000000	 // data[0][196] = 0
7FDFFF	 // data[0][197] = 8380415
7FE000	 // data[0][198] = 8380416
000000	 // data[0][199] = 0
000001	 // data[0][200] = 1
7FDFFF	 // data[0][201] = 8380415
000001	 // data[0][202] = 1
000000	 // data[0][203] = 0
7FE000	 // data[0][204] = 8380416
000000	 // data[0][205] = 0
000001	 // data[0][206] = 1
7FE000	 // data[0][207] = 8380416
7FDFFF	 // data[0][208] = 8380415
000000	 // data[0][209] = 0
7FDFFF	 // data[0][210] = 8380415
000000	 // data[0][211] = 0
7FE000	 // data[0][212] = 8380416
7FDFFF	 // data[0][213] = 8380415
7FDFFF	 // data[0][214] = 8380415
000002	 // data[0][215] = 2
000000	 // data[0][216] = 0
000002	 // data[0][217] = 2
7FDFFF	 // data[0][218] = 8380415
000001	 // data[0][219] = 1
000001	 // data[0][220] = 1
000002	 // data[0][221] = 2
7FE000	 // data[0][222] = 8380416
7FDFFF	 // data[0][223] = 8380415
7FDFFF	 // data[0][224] = 8380415
7FDFFF	 // data[0][225] = 8380415
000000	 // data[0][226] = 0
7FE000	 // data[0][227] = 8380416
7FE000	 // data[0][228] = 8380416
000001	 // data[0][229] = 1
000001	 // data[0][230] = 1
000001	 // data[0][231] = 1
000000	 // data[0][232] = 0
7FE000	 // data[0][233] = 8380416
7FDFFF	 // data[0][234] = 8380415
000002	 // data[0][235] = 2
000000	 // data[0][236] = 0
7FE000	 // data[0][237] = 8380416
7FE000	 // data[0][238] = 8380416
000002	 // data[0][239] = 2
000000	 // data[0][240] = 0
000000	 // data[0][241] = 0
7FE000	 // data[0][242] = 8380416
7FDFFF	 // data[0][243] = 8380415
7FE000	 // data[0][244] = 8380416
7FDFFF	 // data[0][245] = 8380415
7FE000	 // data[0][246] = 8380416
000002	 // data[0][247] = 2
000002	 // data[0][248] = 2
7FDFFF	 // data[0][249] = 8380415
7FDFFF	 // data[0][250] = 8380415
000000	 // data[0][251] = 0
000001	 // data[0][252] = 1
7FE000	 // data[0][253] = 8380416
000002	 // data[0][254] = 2
000000	 // data[0][255] = 0
000001	 // data[1][  0] = 1
7FE000	 // data[1][  1] = 8380416
7FDFFF	 // data[1][  2] = 8380415
7FDFFF	 // data[1][  3] = 8380415
7FE000	 // data[1][  4] = 8380416
7FE000	 // data[1][  5] = 8380416
000001	 // data[1][  6] = 1
000000	 // data[1][  7] = 0
000000	 // data[1][  8] = 0
7FE000	 // data[1][  9] = 8380416
000002	 // data[1][ 10] = 2
7FDFFF	 // data[1][ 11] = 8380415
7FDFFF	 // data[1][ 12] = 8380415
7FE000	 // data[1][ 13] = 8380416
000002	 // data[1][ 14] = 2
000001	 // data[1][ 15] = 1
7FDFFF	 // data[1][ 16] = 8380415
000001	 // data[1][ 17] = 1
7FE000	 // data[1][ 18] = 8380416
000000	 // data[1][ 19] = 0
000000	 // data[1][ 20] = 0
000002	 // data[1][ 21] = 2
7FE000	 // data[1][ 22] = 8380416
000002	 // data[1][ 23] = 2
7FDFFF	 // data[1][ 24] = 8380415
7FDFFF	 // data[1][ 25] = 8380415
000002	 // data[1][ 26] = 2
7FDFFF	 // data[1][ 27] = 8380415
7FE000	 // data[1][ 28] = 8380416
7FDFFF	 // data[1][ 29] = 8380415
7FDFFF	 // data[1][ 30] = 8380415
000001	 // data[1][ 31] = 1
000002	 // data[1][ 32] = 2
000000	 // data[1][ 33] = 0
7FE000	 // data[1][ 34] = 8380416
7FE000	 // data[1][ 35] = 8380416
7FE000	 // data[1][ 36] = 8380416
000002	 // data[1][ 37] = 2
000000	 // data[1][ 38] = 0
000001	 // data[1][ 39] = 1
000001	 // data[1][ 40] = 1
000002	 // data[1][ 41] = 2
7FDFFF	 // data[1][ 42] = 8380415
000000	 // data[1][ 43] = 0
000001	 // data[1][ 44] = 1
000002	 // data[1][ 45] = 2
000002	 // data[1][ 46] = 2
000000	 // data[1][ 47] = 0
7FDFFF	 // data[1][ 48] = 8380415
000002	 // data[1][ 49] = 2
000002	 // data[1][ 50] = 2
7FE000	 // data[1][ 51] = 8380416
000001	 // data[1][ 52] = 1
7FE000	 // data[1][ 53] = 8380416
7FDFFF	 // data[1][ 54] = 8380415
000002	 // data[1][ 55] = 2
000000	 // data[1][ 56] = 0
7FDFFF	 // data[1][ 57] = 8380415
7FE000	 // data[1][ 58] = 8380416
000002	 // data[1][ 59] = 2
000002	 // data[1][ 60] = 2
000002	 // data[1][ 61] = 2
7FE000	 // data[1][ 62] = 8380416
7FDFFF	 // data[1][ 63] = 8380415
000001	 // data[1][ 64] = 1
000000	 // data[1][ 65] = 0
000000	 // data[1][ 66] = 0
000002	 // data[1][ 67] = 2
7FE000	 // data[1][ 68] = 8380416
000001	 // data[1][ 69] = 1
000002	 // data[1][ 70] = 2
7FDFFF	 // data[1][ 71] = 8380415
000002	 // data[1][ 72] = 2
7FE000	 // data[1][ 73] = 8380416
7FDFFF	 // data[1][ 74] = 8380415
7FDFFF	 // data[1][ 75] = 8380415
000001	 // data[1][ 76] = 1
000002	 // data[1][ 77] = 2
000002	 // data[1][ 78] = 2
000002	 // data[1][ 79] = 2
7FDFFF	 // data[1][ 80] = 8380415
000002	 // data[1][ 81] = 2
000002	 // data[1][ 82] = 2
7FE000	 // data[1][ 83] = 8380416
7FE000	 // data[1][ 84] = 8380416
000000	 // data[1][ 85] = 0
000001	 // data[1][ 86] = 1
7FDFFF	 // data[1][ 87] = 8380415
7FE000	 // data[1][ 88] = 8380416
000001	 // data[1][ 89] = 1
000002	 // data[1][ 90] = 2
7FE000	 // data[1][ 91] = 8380416
000002	 // data[1][ 92] = 2
000002	 // data[1][ 93] = 2
000002	 // data[1][ 94] = 2
000001	 // data[1][ 95] = 1
000001	 // data[1][ 96] = 1
000002	 // data[1][ 97] = 2
000001	 // data[1][ 98] = 1
7FDFFF	 // data[1][ 99] = 8380415
7FE000	 // data[1][100] = 8380416
7FE000	 // data[1][101] = 8380416
000001	 // data[1][102] = 1
7FE000	 // data[1][103] = 8380416
000002	 // data[1][104] = 2
000000	 // data[1][105] = 0
000001	 // data[1][106] = 1
000001	 // data[1][107] = 1
000002	 // data[1][108] = 2
000000	 // data[1][109] = 0
7FDFFF	 // data[1][110] = 8380415
000002	 // data[1][111] = 2
7FE000	 // data[1][112] = 8380416
000001	 // data[1][113] = 1
000000	 // data[1][114] = 0
000000	 // data[1][115] = 0
7FE000	 // data[1][116] = 8380416
7FE000	 // data[1][117] = 8380416
7FDFFF	 // data[1][118] = 8380415
000000	 // data[1][119] = 0
000001	 // data[1][120] = 1
7FDFFF	 // data[1][121] = 8380415
7FE000	 // data[1][122] = 8380416
000002	 // data[1][123] = 2
000001	 // data[1][124] = 1
000001	 // data[1][125] = 1
7FDFFF	 // data[1][126] = 8380415
000001	 // data[1][127] = 1
000000	 // data[1][128] = 0
000001	 // data[1][129] = 1
7FDFFF	 // data[1][130] = 8380415
000000	 // data[1][131] = 0
7FDFFF	 // data[1][132] = 8380415
7FDFFF	 // data[1][133] = 8380415
7FE000	 // data[1][134] = 8380416
7FDFFF	 // data[1][135] = 8380415
7FE000	 // data[1][136] = 8380416
000001	 // data[1][137] = 1
7FDFFF	 // data[1][138] = 8380415
7FE000	 // data[1][139] = 8380416
7FE000	 // data[1][140] = 8380416
7FE000	 // data[1][141] = 8380416
000000	 // data[1][142] = 0
7FDFFF	 // data[1][143] = 8380415
7FE000	 // data[1][144] = 8380416
000000	 // data[1][145] = 0
000002	 // data[1][146] = 2
7FE000	 // data[1][147] = 8380416
000002	 // data[1][148] = 2
7FE000	 // data[1][149] = 8380416
000002	 // data[1][150] = 2
000000	 // data[1][151] = 0
000001	 // data[1][152] = 1
000001	 // data[1][153] = 1
000002	 // data[1][154] = 2
7FDFFF	 // data[1][155] = 8380415
000000	 // data[1][156] = 0
000002	 // data[1][157] = 2
000001	 // data[1][158] = 1
000001	 // data[1][159] = 1
7FE000	 // data[1][160] = 8380416
000000	 // data[1][161] = 0
000002	 // data[1][162] = 2
000000	 // data[1][163] = 0
000002	 // data[1][164] = 2
000001	 // data[1][165] = 1
000001	 // data[1][166] = 1
000000	 // data[1][167] = 0
7FE000	 // data[1][168] = 8380416
000000	 // data[1][169] = 0
000001	 // data[1][170] = 1
7FDFFF	 // data[1][171] = 8380415
7FDFFF	 // data[1][172] = 8380415
000000	 // data[1][173] = 0
000001	 // data[1][174] = 1
000000	 // data[1][175] = 0
7FDFFF	 // data[1][176] = 8380415
000001	 // data[1][177] = 1
000001	 // data[1][178] = 1
7FDFFF	 // data[1][179] = 8380415
7FE000	 // data[1][180] = 8380416
000000	 // data[1][181] = 0
000002	 // data[1][182] = 2
000002	 // data[1][183] = 2
7FE000	 // data[1][184] = 8380416
000000	 // data[1][185] = 0
7FE000	 // data[1][186] = 8380416
000001	 // data[1][187] = 1
000002	 // data[1][188] = 2
000002	 // data[1][189] = 2
000002	 // data[1][190] = 2
000000	 // data[1][191] = 0
000002	 // data[1][192] = 2
7FDFFF	 // data[1][193] = 8380415
7FDFFF	 // data[1][194] = 8380415
000002	 // data[1][195] = 2
000000	 // data[1][196] = 0
000000	 // data[1][197] = 0
7FDFFF	 // data[1][198] = 8380415
7FE000	 // data[1][199] = 8380416
000001	 // data[1][200] = 1
7FE000	 // data[1][201] = 8380416
000001	 // data[1][202] = 1
000002	 // data[1][203] = 2
000000	 // data[1][204] = 0
7FE000	 // data[1][205] = 8380416
7FE000	 // data[1][206] = 8380416
000002	 // data[1][207] = 2
000000	 // data[1][208] = 0
000000	 // data[1][209] = 0
000000	 // data[1][210] = 0
000002	 // data[1][211] = 2
7FDFFF	 // data[1][212] = 8380415
000002	 // data[1][213] = 2
000000	 // data[1][214] = 0
000000	 // data[1][215] = 0
000000	 // data[1][216] = 0
000001	 // data[1][217] = 1
000002	 // data[1][218] = 2
7FDFFF	 // data[1][219] = 8380415
7FDFFF	 // data[1][220] = 8380415
000001	 // data[1][221] = 1
000000	 // data[1][222] = 0
000000	 // data[1][223] = 0
7FDFFF	 // data[1][224] = 8380415
000002	 // data[1][225] = 2
000002	 // data[1][226] = 2
000001	 // data[1][227] = 1
000001	 // data[1][228] = 1
000002	 // data[1][229] = 2
000001	 // data[1][230] = 1
7FDFFF	 // data[1][231] = 8380415
000001	 // data[1][232] = 1
7FDFFF	 // data[1][233] = 8380415
7FDFFF	 // data[1][234] = 8380415
000002	 // data[1][235] = 2
000001	 // data[1][236] = 1
000000	 // data[1][237] = 0
000002	 // data[1][238] = 2
000001	 // data[1][239] = 1
7FE000	 // data[1][240] = 8380416
000000	 // data[1][241] = 0
7FDFFF	 // data[1][242] = 8380415
000000	 // data[1][243] = 0
7FE000	 // data[1][244] = 8380416
000000	 // data[1][245] = 0
7FDFFF	 // data[1][246] = 8380415
7FDFFF	 // data[1][247] = 8380415
000000	 // data[1][248] = 0
7FE000	 // data[1][249] = 8380416
7FE000	 // data[1][250] = 8380416
000000	 // data[1][251] = 0
000000	 // data[1][252] = 0
7FDFFF	 // data[1][253] = 8380415
000001	 // data[1][254] = 1
000001	 // data[1][255] = 1
000001	 // data[2][  0] = 1
7FE000	 // data[2][  1] = 8380416
7FE000	 // data[2][  2] = 8380416
7FDFFF	 // data[2][  3] = 8380415
7FDFFF	 // data[2][  4] = 8380415
000002	 // data[2][  5] = 2
000001	 // data[2][  6] = 1
000000	 // data[2][  7] = 0
7FDFFF	 // data[2][  8] = 8380415
7FDFFF	 // data[2][  9] = 8380415
000001	 // data[2][ 10] = 1
000001	 // data[2][ 11] = 1
000000	 // data[2][ 12] = 0
7FDFFF	 // data[2][ 13] = 8380415
000002	 // data[2][ 14] = 2
7FE000	 // data[2][ 15] = 8380416
7FDFFF	 // data[2][ 16] = 8380415
000000	 // data[2][ 17] = 0
7FE000	 // data[2][ 18] = 8380416
000000	 // data[2][ 19] = 0
7FE000	 // data[2][ 20] = 8380416
000002	 // data[2][ 21] = 2
7FDFFF	 // data[2][ 22] = 8380415
7FE000	 // data[2][ 23] = 8380416
7FE000	 // data[2][ 24] = 8380416
000002	 // data[2][ 25] = 2
7FE000	 // data[2][ 26] = 8380416
000000	 // data[2][ 27] = 0
7FDFFF	 // data[2][ 28] = 8380415
7FDFFF	 // data[2][ 29] = 8380415
7FDFFF	 // data[2][ 30] = 8380415
000002	 // data[2][ 31] = 2
7FDFFF	 // data[2][ 32] = 8380415
000001	 // data[2][ 33] = 1
7FDFFF	 // data[2][ 34] = 8380415
7FE000	 // data[2][ 35] = 8380416
000001	 // data[2][ 36] = 1
000001	 // data[2][ 37] = 1
000001	 // data[2][ 38] = 1
7FDFFF	 // data[2][ 39] = 8380415
7FDFFF	 // data[2][ 40] = 8380415
000001	 // data[2][ 41] = 1
000000	 // data[2][ 42] = 0
000001	 // data[2][ 43] = 1
000001	 // data[2][ 44] = 1
000000	 // data[2][ 45] = 0
7FE000	 // data[2][ 46] = 8380416
7FE000	 // data[2][ 47] = 8380416
000002	 // data[2][ 48] = 2
000001	 // data[2][ 49] = 1
000002	 // data[2][ 50] = 2
000002	 // data[2][ 51] = 2
000002	 // data[2][ 52] = 2
000002	 // data[2][ 53] = 2
7FE000	 // data[2][ 54] = 8380416
000001	 // data[2][ 55] = 1
7FDFFF	 // data[2][ 56] = 8380415
7FE000	 // data[2][ 57] = 8380416
000000	 // data[2][ 58] = 0
000001	 // data[2][ 59] = 1
7FE000	 // data[2][ 60] = 8380416
000002	 // data[2][ 61] = 2
7FDFFF	 // data[2][ 62] = 8380415
000002	 // data[2][ 63] = 2
7FE000	 // data[2][ 64] = 8380416
7FE000	 // data[2][ 65] = 8380416
7FE000	 // data[2][ 66] = 8380416
000000	 // data[2][ 67] = 0
7FE000	 // data[2][ 68] = 8380416
000002	 // data[2][ 69] = 2
000000	 // data[2][ 70] = 0
7FE000	 // data[2][ 71] = 8380416
000001	 // data[2][ 72] = 1
000001	 // data[2][ 73] = 1
000002	 // data[2][ 74] = 2
7FDFFF	 // data[2][ 75] = 8380415
7FE000	 // data[2][ 76] = 8380416
000000	 // data[2][ 77] = 0
000002	 // data[2][ 78] = 2
000002	 // data[2][ 79] = 2
000000	 // data[2][ 80] = 0
000000	 // data[2][ 81] = 0
000002	 // data[2][ 82] = 2
000002	 // data[2][ 83] = 2
7FDFFF	 // data[2][ 84] = 8380415
7FE000	 // data[2][ 85] = 8380416
7FDFFF	 // data[2][ 86] = 8380415
000001	 // data[2][ 87] = 1
000002	 // data[2][ 88] = 2
000002	 // data[2][ 89] = 2
000001	 // data[2][ 90] = 1
7FDFFF	 // data[2][ 91] = 8380415
7FE000	 // data[2][ 92] = 8380416
7FE000	 // data[2][ 93] = 8380416
7FDFFF	 // data[2][ 94] = 8380415
000002	 // data[2][ 95] = 2
7FE000	 // data[2][ 96] = 8380416
000000	 // data[2][ 97] = 0
000000	 // data[2][ 98] = 0
000002	 // data[2][ 99] = 2
7FE000	 // data[2][100] = 8380416
000001	 // data[2][101] = 1
7FE000	 // data[2][102] = 8380416
000000	 // data[2][103] = 0
000002	 // data[2][104] = 2
000000	 // data[2][105] = 0
000000	 // data[2][106] = 0
000000	 // data[2][107] = 0
000002	 // data[2][108] = 2
000000	 // data[2][109] = 0
7FDFFF	 // data[2][110] = 8380415
000002	 // data[2][111] = 2
000001	 // data[2][112] = 1
7FE000	 // data[2][113] = 8380416
000002	 // data[2][114] = 2
000002	 // data[2][115] = 2
7FE000	 // data[2][116] = 8380416
7FE000	 // data[2][117] = 8380416
000000	 // data[2][118] = 0
000002	 // data[2][119] = 2
000001	 // data[2][120] = 1
7FDFFF	 // data[2][121] = 8380415
7FDFFF	 // data[2][122] = 8380415
000001	 // data[2][123] = 1
000000	 // data[2][124] = 0
000002	 // data[2][125] = 2
000002	 // data[2][126] = 2
7FDFFF	 // data[2][127] = 8380415
000002	 // data[2][128] = 2
000001	 // data[2][129] = 1
000002	 // data[2][130] = 2
7FE000	 // data[2][131] = 8380416
7FDFFF	 // data[2][132] = 8380415
000001	 // data[2][133] = 1
7FDFFF	 // data[2][134] = 8380415
7FE000	 // data[2][135] = 8380416
000002	 // data[2][136] = 2
000001	 // data[2][137] = 1
7FDFFF	 // data[2][138] = 8380415
000002	 // data[2][139] = 2
7FDFFF	 // data[2][140] = 8380415
7FE000	 // data[2][141] = 8380416
7FDFFF	 // data[2][142] = 8380415
7FE000	 // data[2][143] = 8380416
7FDFFF	 // data[2][144] = 8380415
7FDFFF	 // data[2][145] = 8380415
7FDFFF	 // data[2][146] = 8380415
7FDFFF	 // data[2][147] = 8380415
7FDFFF	 // data[2][148] = 8380415
000001	 // data[2][149] = 1
000002	 // data[2][150] = 2
7FDFFF	 // data[2][151] = 8380415
7FDFFF	 // data[2][152] = 8380415
000002	 // data[2][153] = 2
000001	 // data[2][154] = 1
7FE000	 // data[2][155] = 8380416
000000	 // data[2][156] = 0
000002	 // data[2][157] = 2
000002	 // data[2][158] = 2
000000	 // data[2][159] = 0
000000	 // data[2][160] = 0
000002	 // data[2][161] = 2
7FDFFF	 // data[2][162] = 8380415
000001	 // data[2][163] = 1
000002	 // data[2][164] = 2
000001	 // data[2][165] = 1
7FDFFF	 // data[2][166] = 8380415
7FE000	 // data[2][167] = 8380416
000000	 // data[2][168] = 0
000000	 // data[2][169] = 0
7FDFFF	 // data[2][170] = 8380415
000002	 // data[2][171] = 2
7FE000	 // data[2][172] = 8380416
000001	 // data[2][173] = 1
000000	 // data[2][174] = 0
7FDFFF	 // data[2][175] = 8380415
7FDFFF	 // data[2][176] = 8380415
7FE000	 // data[2][177] = 8380416
000000	 // data[2][178] = 0
7FDFFF	 // data[2][179] = 8380415
000002	 // data[2][180] = 2
000002	 // data[2][181] = 2
000001	 // data[2][182] = 1
7FE000	 // data[2][183] = 8380416
000000	 // data[2][184] = 0
000000	 // data[2][185] = 0
000002	 // data[2][186] = 2
000001	 // data[2][187] = 1
7FE000	 // data[2][188] = 8380416
7FDFFF	 // data[2][189] = 8380415
000000	 // data[2][190] = 0
000001	 // data[2][191] = 1
7FE000	 // data[2][192] = 8380416
7FDFFF	 // data[2][193] = 8380415
000002	 // data[2][194] = 2
000002	 // data[2][195] = 2
000002	 // data[2][196] = 2
7FE000	 // data[2][197] = 8380416
7FDFFF	 // data[2][198] = 8380415
000000	 // data[2][199] = 0
000000	 // data[2][200] = 0
000000	 // data[2][201] = 0
7FDFFF	 // data[2][202] = 8380415
000001	 // data[2][203] = 1
000002	 // data[2][204] = 2
000001	 // data[2][205] = 1
7FE000	 // data[2][206] = 8380416
000000	 // data[2][207] = 0
000001	 // data[2][208] = 1
000001	 // data[2][209] = 1
000000	 // data[2][210] = 0
000001	 // data[2][211] = 1
000001	 // data[2][212] = 1
000001	 // data[2][213] = 1
000000	 // data[2][214] = 0
000001	 // data[2][215] = 1
7FDFFF	 // data[2][216] = 8380415
000002	 // data[2][217] = 2
000001	 // data[2][218] = 1
7FDFFF	 // data[2][219] = 8380415
000001	 // data[2][220] = 1
7FE000	 // data[2][221] = 8380416
7FE000	 // data[2][222] = 8380416
000002	 // data[2][223] = 2
7FDFFF	 // data[2][224] = 8380415
000001	 // data[2][225] = 1
7FDFFF	 // data[2][226] = 8380415
000001	 // data[2][227] = 1
000000	 // data[2][228] = 0
000002	 // data[2][229] = 2
7FDFFF	 // data[2][230] = 8380415
000001	 // data[2][231] = 1
7FDFFF	 // data[2][232] = 8380415
000002	 // data[2][233] = 2
000001	 // data[2][234] = 1
000001	 // data[2][235] = 1
7FE000	 // data[2][236] = 8380416
000002	 // data[2][237] = 2
000000	 // data[2][238] = 0
000001	 // data[2][239] = 1
000001	 // data[2][240] = 1
000002	 // data[2][241] = 2
000000	 // data[2][242] = 0
7FE000	 // data[2][243] = 8380416
000000	 // data[2][244] = 0
000001	 // data[2][245] = 1
000001	 // data[2][246] = 1
7FE000	 // data[2][247] = 8380416
000000	 // data[2][248] = 0
7FDFFF	 // data[2][249] = 8380415
000000	 // data[2][250] = 0
7FDFFF	 // data[2][251] = 8380415
000000	 // data[2][252] = 0
000001	 // data[2][253] = 1
000001	 // data[2][254] = 1
000002	 // data[2][255] = 2
000001	 // data[3][  0] = 1
000000	 // data[3][  1] = 0
000002	 // data[3][  2] = 2
000002	 // data[3][  3] = 2
000001	 // data[3][  4] = 1
000001	 // data[3][  5] = 1
7FE000	 // data[3][  6] = 8380416
000001	 // data[3][  7] = 1
7FE000	 // data[3][  8] = 8380416
7FDFFF	 // data[3][  9] = 8380415
000001	 // data[3][ 10] = 1
000001	 // data[3][ 11] = 1
000001	 // data[3][ 12] = 1
7FDFFF	 // data[3][ 13] = 8380415
7FDFFF	 // data[3][ 14] = 8380415
000001	 // data[3][ 15] = 1
7FE000	 // data[3][ 16] = 8380416
000002	 // data[3][ 17] = 2
