322243	 // data[0][ 59] = 3285571
3F2647	 // data[0][ 60] = 4138567
057A97	 // data[0][ 61] = 359063
15A9AA	 // data[0][ 62] = 1419690
135981	 // data[0][ 63] = 1268097
6D441B	 // data[0][ 64] = 7160859
5A03CB	 // data[0][ 65] = 5899211
1C6D19	 // data[0][ 66] = 1862937
62607F	 // data[0][ 67] = 6447231
63740C	 // data[0][ 68] = 6517772
71A60D	 // data[0][ 69] = 7448077
5CC938	 // data[0][ 70] = 6080824
3C70D5	 // data[0][ 71] = 3961045
478E56	 // data[0][ 72] = 4689494
67758A	 // data[0][ 73] = 6780298
4F7C49	 // data[0][ 74] = 5209161
7FB71D	 // data[0][ 75] = 8369949
7E1817	 // data[0][ 76] = 8263703
042C18	 // data[0][ 77] = 273432
0CCE5D	 // data[0][ 78] = 839261
585882	 // data[0][ 79] = 5789826
04F855	 // data[0][ 80] = 325717
2C0D4E	 // data[0][ 81] = 2886990
2A908F	 // data[0][ 82] = 2789519
3B2336	 // data[0][ 83] = 3875638
0F400C	 // data[0][ 84] = 999436
50E228	 // data[0][ 85] = 5300776
18F5C6	 // data[0][ 86] = 1635782
545925	 // data[0][ 87] = 5527845
5306C9	 // data[0][ 88] = 5441225
3E88B9	 // data[0][ 89] = 4098233
6E6F49	 // data[0][ 90] = 7237449
11D97A	 // data[0][ 91] = 1169786
7A794A	 // data[0][ 92] = 8026442
519C65	 // data[0][ 93] = 5348453
528FB2	 // data[0][ 94] = 5410738
2C39E9	 // data[0][ 95] = 2898409
7AD5FB	 // data[0][ 96] = 8050171
34AEA1	 // data[0][ 97] = 3452577
340754	 // data[0][ 98] = 3409748
793C07	 // data[0][ 99] = 7945223
120FD5	 // data[0][100] = 1183701
10CAFE	 // data[0][101] = 1100542
4E9F8F	 // data[0][102] = 5152655
684F3D	 // data[0][103] = 6836029
496ECD	 // data[0][104] = 4812493
2517D8	 // data[0][105] = 2430936
771AF3	 // data[0][106] = 7805683
6BD0AA	 // data[0][107] = 7065770
39E5A5	 // data[0][108] = 3794341
1DC5BC	 // data[0][109] = 1951164
4C5F40	 // data[0][110] = 5005120
7CF650	 // data[0][111] = 8189520
39E6C5	 // data[0][112] = 3794629
0AB488	 // data[0][113] = 701576
27D50A	 // data[0][114] = 2610442
7CB426	 // data[0][115] = 8172582
22BDF9	 // data[0][116] = 2276857
782AB6	 // data[0][117] = 7875254
34C1AB	 // data[0][118] = 3457451
447908	 // data[0][119] = 4487432
17D0DD	 // data[0][120] = 1560797
36798B	 // data[0][121] = 3570059
42FDA3	 // data[0][122] = 4390307
560529	 // data[0][123] = 5637417
604D0F	 // data[0][124] = 6311183
5F4072	 // data[0][125] = 6242418
28C58E	 // data[0][126] = 2672014
11715D	 // data[0][127] = 1143133
037CA7	 // data[0][128] = 228519
22F875	 // data[0][129] = 2291829
2E2A16	 // data[0][130] = 3025430
04F55B	 // data[0][131] = 324955
77767C	 // data[0][132] = 7829116
625C30	 // data[0][133] = 6446128
37022E	 // data[0][134] = 3605038
22A839	 // data[0][135] = 2271289
0A8ABA	 // data[0][136] = 690874
6D60D6	 // data[0][137] = 7168214
0B78CB	 // data[0][138] = 751819
179D34	 // data[0][139] = 1547572
0390E9	 // data[0][140] = 233705
23865D	 // data[0][141] = 2328157
3F6F60	 // data[0][142] = 4157280
08109A	 // data[0][143] = 528538
609C19	 // data[0][144] = 6331417
131D68	 // data[0][145] = 1252712
247B35	 // data[0][146] = 2390837
44A71B	 // data[0][147] = 4499227
5E400A	 // data[0][148] = 6176778
6D85C0	 // data[0][149] = 7177664
522D35	 // data[0][150] = 5385525
294CCF	 // data[0][151] = 2706639
7BA400	 // data[0][152] = 8102912
0FE6E7	 // data[0][153] = 1042151
30D669	 // data[0][154] = 3200617
7E1F7B	 // data[0][155] = 8265595
418401	 // data[0][156] = 4293633
7EF392	 // data[0][157] = 8319890
1CEC38	 // data[0][158] = 1895480
23FE77	 // data[0][159] = 2358903
2C62A3	 // data[0][160] = 2908835
184A04	 // data[0][161] = 1591812
0F971F	 // data[0][162] = 1021727
2759CA	 // data[0][163] = 2578890
59F1FE	 // data[0][164] = 5894654
7D77D3	 // data[0][165] = 8222675
637C2B	 // data[0][166] = 6519851
293D22	 // data[0][167] = 2702626
320503	 // data[0][168] = 3278083
72B737	 // data[0][169] = 7518007
2B057F	 // data[0][170] = 2819455
4C42AA	 // data[0][171] = 4997802
1A3609	 // data[0][172] = 1717769
31A695	 // data[0][173] = 3253909
5D8F2D	 // data[0][174] = 6131501
1A3284	 // data[0][175] = 1716868
746EE5	 // data[0][176] = 7630565
377876	 // data[0][177] = 3635318
6E8D84	 // data[0][178] = 7245188
24F556	 // data[0][179] = 2422102
1633B0	 // data[0][180] = 1455024
5936E4	 // data[0][181] = 5846756
7CCA9A	 // data[0][182] = 8178330
465C80	 // data[0][183] = 4611200
499879	 // data[0][184] = 4823161
7E8AC3	 // data[0][185] = 8293059
470B34	 // data[0][186] = 4655924
68604C	 // data[0][187] = 6840396
5411D7	 // data[0][188] = 5509591
3817A5	 // data[0][189] = 3676069
0A809E	 // data[0][190] = 688286
633138	 // data[0][191] = 6500664
012E03	 // data[0][192] = 77315
7C7644	 // data[0][193] = 8156740
4E0C41	 // data[0][194] = 5114945
271FE8	 // data[0][195] = 2564072
23F93A	 // data[0][196] = 2357562
28EC29	 // data[0][197] = 2681897
5711C7	 // data[0][198] = 5706183
3DECD5	 // data[0][199] = 4058325
2B5E4B	 // data[0][200] = 2842187
10D3EF	 // data[0][201] = 1102831
52F597	 // data[0][202] = 5436823
6D7CAB	 // data[0][203] = 7175339
4B960D	 // data[0][204] = 4953613
02BDBF	 // data[0][205] = 179647
7212E8	 // data[0][206] = 7475944
5D3F0D	 // data[0][207] = 6110989
3DECE4	 // data[0][208] = 4058340
425DF0	 // data[0][209] = 4349424
2A2CAE	 // data[0][210] = 2763950
7D9DEF	 // data[0][211] = 8232431
0D7CA2	 // data[0][212] = 883874
7AE63B	 // data[0][213] = 8054331
2E61F1	 // data[0][214] = 3039729
425A82	 // data[0][215] = 4348546
0BB9A1	 // data[0][216] = 768417
6C8B02	 // data[0][217] = 7113474
787E5A	 // data[0][218] = 7896666
148264	 // data[0][219] = 1344100
72A19E	 // data[0][220] = 7512478
4C828E	 // data[0][221] = 5014158
69E497	 // data[0][222] = 6939799
2D5AAD	 // data[0][223] = 2972333
36DAE7	 // data[0][224] = 3594983
795DEB	 // data[0][225] = 7953899
0342FF	 // data[0][226] = 213759
27A088	 // data[0][227] = 2597000
6EBAF4	 // data[0][228] = 7256820
2A99C6	 // data[0][229] = 2791878
4F8B5A	 // data[0][230] = 5213018
318773	 // data[0][231] = 3245939
4849B0	 // data[0][232] = 4737456
755D1B	 // data[0][233] = 7691547
7E1238	 // data[0][234] = 8262200
705465	 // data[0][235] = 7361637
7E2747	 // data[0][236] = 8267591
04F7A1	 // data[0][237] = 325537
1BE27B	 // data[0][238] = 1827451
22AE5B	 // data[0][239] = 2272859
51A069	 // data[0][240] = 5349481
41EBD0	 // data[0][241] = 4320208
29B925	 // data[0][242] = 2734373
4D1275	 // data[0][243] = 5050997
36FDF4	 // data[0][244] = 3603956
6119B3	 // data[0][245] = 6363571
239CD8	 // data[0][246] = 2333912
303219	 // data[0][247] = 3158553
73792F	 // data[0][248] = 7567663
28FF31	 // data[0][249] = 2686769
04851A	 // data[0][250] = 296218
2D1885	 // data[0][251] = 2955397
0900AB	 // data[0][252] = 589995
78EC85	 // data[0][253] = 7924869
73871C	 // data[0][254] = 7571228
45E848	 // data[0][255] = 4581448
694F62	 // data[1][  0] = 6901602
537905	 // data[1][  1] = 5470469
7B70FE	 // data[1][  2] = 8089854
09B416	 // data[1][  3] = 635926
716A58	 // data[1][  4] = 7432792
712BBC	 // data[1][  5] = 7416764
43921B	 // data[1][  6] = 4428315
5BB66D	 // data[1][  7] = 6010477
6B2341	 // data[1][  8] = 7021377
7E00B5	 // data[1][  9] = 8257717
159095	 // data[1][ 10] = 1413269
7A3814	 // data[1][ 11] = 8009748
3ABB9D	 // data[1][ 12] = 3849117
4DBD2F	 // data[1][ 13] = 5094703
0B4690	 // data[1][ 14] = 738960
37B79B	 // data[1][ 15] = 3651483
4BCA8E	 // data[1][ 16] = 4967054
6B691B	 // data[1][ 17] = 7039259
0AD8D4	 // data[1][ 18] = 710868
1ED9C7	 // data[1][ 19] = 2021831
4A18EE	 // data[1][ 20] = 4856046
277A40	 // data[1][ 21] = 2587200
613D1C	 // data[1][ 22] = 6372636
18EA67	 // data[1][ 23] = 1632871
2C187A	 // data[1][ 24] = 2889850
3716AB	 // data[1][ 25] = 3610283
0963DD	 // data[1][ 26] = 615389
7661C6	 // data[1][ 27] = 7758278
624A88	 // data[1][ 28] = 6441608
69CBAD	 // data[1][ 29] = 6933421
0C1BB7	 // data[1][ 30] = 793527
7B17D2	 // data[1][ 31] = 8067026
4AC929	 // data[1][ 32] = 4901161
5B91A0	 // data[1][ 33] = 6001056
202605	 // data[1][ 34] = 2106885
6D7665	 // data[1][ 35] = 7173733
31ECAB	 // data[1][ 36] = 3271851
48106B	 // data[1][ 37] = 4722795
2F5D9C	 // data[1][ 38] = 3104156
160AFD	 // data[1][ 39] = 1444605
1B7108	 // data[1][ 40] = 1798408
77F4E1	 // data[1][ 41] = 7861473
732F1E	 // data[1][ 42] = 7548702
061241	 // data[1][ 43] = 397889
020CFA	 // data[1][ 44] = 134394
1CD892	 // data[1][ 45] = 1890450
6AD206	 // data[1][ 46] = 7000582
4683C2	 // data[1][ 47] = 4621250
6497C3	 // data[1][ 48] = 6592451
4B168B	 // data[1][ 49] = 4920971
4089F4	 // data[1][ 50] = 4229620
07C970	 // data[1][ 51] = 510320
18B7FF	 // data[1][ 52] = 1619967
7E19FC	 // data[1][ 53] = 8264188
2D316E	 // data[1][ 54] = 2961774
63C9C1	 // data[1][ 55] = 6539713
6229C7	 // data[1][ 56] = 6433223
2C4272	 // data[1][ 57] = 2900594
31C3DC	 // data[1][ 58] = 3261404
1323C2	 // data[1][ 59] = 1254338
35C6F2	 // data[1][ 60] = 3524338
31CF26	 // data[1][ 61] = 3264294
59505B	 // data[1][ 62] = 5853275
07567F	 // data[1][ 63] = 480895
24D357	 // data[1][ 64] = 2413399
137D7C	 // data[1][ 65] = 1277308
4460DC	 // data[1][ 66] = 4481244
171645	 // data[1][ 67] = 1513029
153EF5	 // data[1][ 68] = 1392373
0A2EB2	 // data[1][ 69] = 667314
57DABC	 // data[1][ 70] = 5757628
329441	 // data[1][ 71] = 3314753
1916A9	 // data[1][ 72] = 1644201
0EA25A	 // data[1][ 73] = 959066
7346B7	 // data[1][ 74] = 7554743
43176B	 // data[1][ 75] = 4396907
260127	 // data[1][ 76] = 2490663
5371B0	 // data[1][ 77] = 5468592
556EF6	 // data[1][ 78] = 5598966
2CC610	 // data[1][ 79] = 2934288
1077A1	 // data[1][ 80] = 1079201
72A5EC	 // data[1][ 81] = 7513580
1A4F74	 // data[1][ 82] = 1724276
08C855	 // data[1][ 83] = 575573
0D035C	 // data[1][ 84] = 852828
74EA17	 // data[1][ 85] = 7662103
7FC96C	 // data[1][ 86] = 8374636
12ECE8	 // data[1][ 87] = 1240296
6D378F	 // data[1][ 88] = 7157647
74C045	 // data[1][ 89] = 7651397
1DAEDC	 // data[1][ 90] = 1945308
30E792	 // data[1][ 91] = 3205010
7871B2	 // data[1][ 92] = 7893426
2F7D1A	 // data[1][ 93] = 3112218
1313BD	 // data[1][ 94] = 1250237
3313B5	 // data[1][ 95] = 3347381
77221C	 // data[1][ 96] = 7807516
7F19CF	 // data[1][ 97] = 8329679
3C3DA8	 // data[1][ 98] = 3947944
1D8854	 // data[1][ 99] = 1935444
21CDA3	 // data[1][100] = 2215331
0825CF	 // data[1][101] = 533967
14A169	 // data[1][102] = 1352041
52AF6E	 // data[1][103] = 5418862
02D4F6	 // data[1][104] = 185590
193A9B	 // data[1][105] = 1653403
52A24A	 // data[1][106] = 5415498
709589	 // data[1][107] = 7378313
138123	 // data[1][108] = 1278243
0EA3DC	 // data[1][109] = 959452
75BBD0	 // data[1][110] = 7715792
3B3462	 // data[1][111] = 3880034
544E61	 // data[1][112] = 5525089
5F5922	 // data[1][113] = 6248738
606F8C	 // data[1][114] = 6320012
19D80C	 // data[1][115] = 1693708
0191D9	 // data[1][116] = 102873
25B3F7	 // data[1][117] = 2470903
26BB37	 // data[1][118] = 2538295
1324F2	 // data[1][119] = 1254642
02AC36	 // data[1][120] = 175158
039125	 // data[1][121] = 233765
4B5A2E	 // data[1][122] = 4938286
44F94C	 // data[1][123] = 4520268
0E4C63	 // data[1][124] = 937059
4C0E1E	 // data[1][125] = 4984350
7AE894	 // data[1][126] = 8054932
624578	 // data[1][127] = 6440312
434282	 // data[1][128] = 4407938
1D74C6	 // data[1][129] = 1930438
1A2CA2	 // data[1][130] = 1715362
1D8E6D	 // data[1][131] = 1937005
38F6CD	 // data[1][132] = 3733197
296EAF	 // data[1][133] = 2715311
3E5F08	 // data[1][134] = 4087560
30EA3B	 // data[1][135] = 3205691
20BBE7	 // data[1][136] = 2145255
6E7DE4	 // data[1][137] = 7241188
12C5FF	 // data[1][138] = 1230335
764E23	 // data[1][139] = 7753251
1B1806	 // data[1][140] = 1775622
61504B	 // data[1][141] = 6377547
50A53D	 // data[1][142] = 5285181
101AC7	 // data[1][143] = 1055431
6AB0DD	 // data[1][144] = 6992093
7260CC	 // data[1][145] = 7495884
26B8D6	 // data[1][146] = 2537686
4F5D6B	 // data[1][147] = 5201259
2FFE6A	 // data[1][148] = 3145322
74A721	 // data[1][149] = 7644961
35D3BF	 // data[1][150] = 3527615
01A5E0	 // data[1][151] = 108000
1DEA6C	 // data[1][152] = 1960556
7BFDB5	 // data[1][153] = 8125877
32769C	 // data[1][154] = 3307164
376871	 // data[1][155] = 3631217
43F341	 // data[1][156] = 4453185
1BF072	 // data[1][157] = 1831026
294875	 // data[1][158] = 2705525
71AD24	 // data[1][159] = 7449892
298FA5	 // data[1][160] = 2723749
4D8AD9	 // data[1][161] = 5081817
2EBD56	 // data[1][162] = 3063126
4BAC0B	 // data[1][163] = 4959243
15C21E	 // data[1][164] = 1425950
3B0A6F	 // data[1][165] = 3869295
55D3CA	 // data[1][166] = 5624778
15F412	 // data[1][167] = 1438738
47BE91	 // data[1][168] = 4701841
624241	 // data[1][169] = 6439489
5E7B39	 // data[1][170] = 6191929
1888D0	 // data[1][171] = 1607888
1180F4	 // data[1][172] = 1147124
5212E7	 // data[1][173] = 5378791
554A5C	 // data[1][174] = 5589596
73F8C2	 // data[1][175] = 7600322
1C39DA	 // data[1][176] = 1849818
323876	 // data[1][177] = 3291254
49616A	 // data[1][178] = 4809066
27A8F1	 // data[1][179] = 2599153
563B00	 // data[1][180] = 5651200
6D8726	 // data[1][181] = 7178022
29BF5C	 // data[1][182] = 2735964
012E7E	 // data[1][183] = 77438
55077A	 // data[1][184] = 5572474
3FE8A0	 // data[1][185] = 4188320
29E68C	 // data[1][186] = 2745996
076697	 // data[1][187] = 485015
7A625D	 // data[1][188] = 8020573
54D890	 // data[1][189] = 5560464
3F8A01	 // data[1][190] = 4164097
0E6BF0	 // data[1][191] = 945136
2FFB2E	 // data[1][192] = 3144494
46A882	 // data[1][193] = 4630658
4D871F	 // data[1][194] = 5080863
66E962	 // data[1][195] = 6744418
0378D7	 // data[1][196] = 227543
3743C3	 // data[1][197] = 3621827
5B0ADC	 // data[1][198] = 5966556
66F6B9	 // data[1][199] = 6747833
32AFC0	 // data[1][200] = 3321792
034175	 // data[1][201] = 213365
29CCA2	 // data[1][202] = 2739362
48ECF5	 // data[1][203] = 4779253
7379E8	 // data[1][204] = 7567848
141830	 // data[1][205] = 1316912
502D39	 // data[1][206] = 5254457
7D4D29	 // data[1][207] = 8211753
1DFB70	 // data[1][208] = 1964912
2C3B9F	 // data[1][209] = 2898847
6A2F21	 // data[1][210] = 6958881
1200AD	 // data[1][211] = 1179821
17285C	 // data[1][212] = 1517660
01354A	 // data[1][213] = 79178
2BF4CC	 // data[1][214] = 2880716
5364DE	 // data[1][215] = 5465310
6899D9	 // data[1][216] = 6855129
30494C	 // data[1][217] = 3164492
2964D1	 // data[1][218] = 2712785
259101	 // data[1][219] = 2461953
6D102C	 // data[1][220] = 7147564
44352F	 // data[1][221] = 4470063
2D906A	 // data[1][222] = 2986090
247AEA	 // data[1][223] = 2390762
63953A	 // data[1][224] = 6526266
27DD80	 // data[1][225] = 2612608
75F636	 // data[1][226] = 7730742
3B581D	 // data[1][227] = 3889181
6A68BB	 // data[1][228] = 6973627
166B34	 // data[1][229] = 1469236
0E70C1	 // data[1][230] = 946369
703021	 // data[1][231] = 7352353
3C01AE	 // data[1][232] = 3932590
737DD0	 // data[1][233] = 7568848
7FB31A	 // data[1][234] = 8368922
6AB12F	 // data[1][235] = 6992175
5BA04E	 // data[1][236] = 6004814
4BF086	 // data[1][237] = 4976774
681557	 // data[1][238] = 6821207
4A7B41	 // data[1][239] = 4881217
0B8F02	 // data[1][240] = 757506
4412C9	 // data[1][241] = 4461257
7C2A4B	 // data[1][242] = 8137291
0525CD	 // data[1][243] = 337357
50051B	 // data[1][244] = 5244187
27224A	 // data[1][245] = 2564682
5C73BE	 // data[1][246] = 6058942
1F406E	 // data[1][247] = 2048110
793838	 // data[1][248] = 7944248
3343E6	 // data[1][249] = 3359718
3462FB	 // data[1][250] = 3433211
34870F	 // data[1][251] = 3442447
5D04C3	 // data[1][252] = 6096067
08D133	 // data[1][253] = 577843
539CEC	 // data[1][254] = 5479660
2B5FEF	 // data[1][255] = 2842607
26841C	 // data[2][  0] = 2524188
537C7A	 // data[2][  1] = 5471354
7E30A9	 // data[2][  2] = 8269993
3F96B3	 // data[2][  3] = 4167347
59C3CF	 // data[2][  4] = 5882831
674B6C	 // data[2][  5] = 6769516
5B181A	 // data[2][  6] = 5969946
6E899F	 // data[2][  7] = 7244191
274049	 // data[2][  8] = 2572361
407128	 // data[2][  9] = 4223272
61C1C5	 // data[2][ 10] = 6406597
1DBE94	 // data[2][ 11] = 1949332
57A472	 // data[2][ 12] = 5743730
70E5DA	 // data[2][ 13] = 7398874
31E084	 // data[2][ 14] = 3268740
77D2DE	 // data[2][ 15] = 7852766
2BB4E4	 // data[2][ 16] = 2864356
68EFE5	 // data[2][ 17] = 6877157
26120B	 // data[2][ 18] = 2494987
178A7F	 // data[2][ 19] = 1542783
6F1EA6	 // data[2][ 20] = 7282342
2C7693	 // data[2][ 21] = 2913939
13C719	 // data[2][ 22] = 1296153
637937	 // data[2][ 23] = 6519095
0DB5D7	 // data[2][ 24] = 898519
1913FE	 // data[2][ 25] = 1643518
57C19B	 // data[2][ 26] = 5751195
491980	 // data[2][ 27] = 4790656
02CE08	 // data[2][ 28] = 183816
1943DC	 // data[2][ 29] = 1655772
104ED4	 // data[2][ 30] = 1068756
7A764A	 // data[2][ 31] = 8025674
6C63AF	 // data[2][ 32] = 7103407
4E08E4	 // data[2][ 33] = 5114084
5270F2	 // data[2][ 34] = 5402866
273307	 // data[2][ 35] = 2568967
539176	 // data[2][ 36] = 5476726
3FECBA	 // data[2][ 37] = 4189370
73A5C2	 // data[2][ 38] = 7579074
35835D	 // data[2][ 39] = 3507037
0C1371	 // data[2][ 40] = 791409
5F71EE	 // data[2][ 41] = 6255086
3A7384	 // data[2][ 42] = 3830660
1BA6DB	 // data[2][ 43] = 1812187
614AAA	 // data[2][ 44] = 6376106
7D2A90	 // data[2][ 45] = 8202896
14E6F3	 // data[2][ 46] = 1369843
127899	 // data[2][ 47] = 1210521
4A8797	 // data[2][ 48] = 4884375
426BFA	 // data[2][ 49] = 4353018
15CD68	 // data[2][ 50] = 1428840
6C1EDA	 // data[2][ 51] = 7085786
307CDE	 // data[2][ 52] = 3177694
6817BF	 // data[2][ 53] = 6821823
3A6FB1	 // data[2][ 54] = 3829681
593AC9	 // data[2][ 55] = 5847753
649911	 // data[2][ 56] = 6592785
5CA1D8	 // data[2][ 57] = 6070744
26975E	 // data[2][ 58] = 2529118
3A5B1E	 // data[2][ 59] = 3824414
56644D	 // data[2][ 60] = 5661773
2B859D	 // data[2][ 61] = 2852253
7B7D3C	 // data[2][ 62] = 8092988
739253	 // data[2][ 63] = 7574099
3D8376	 // data[2][ 64] = 4031350
627AF1	 // data[2][ 65] = 6454001
74F6BF	 // data[2][ 66] = 7665343
0DABDA	 // data[2][ 67] = 895962
7611A2	 // data[2][ 68] = 7737762
645FBD	 // data[2][ 69] = 6578109
74E2A3	 // data[2][ 70] = 7660195
41011C	 // data[2][ 71] = 4260124
2B46B7	 // data[2][ 72] = 2836151
39B685	 // data[2][ 73] = 3782277
276B30	 // data[2][ 74] = 2583344
4219E1	 // data[2][ 75] = 4332001
38B254	 // data[2][ 76] = 3715668
5E2885	 // data[2][ 77] = 6170757
24877C	 // data[2][ 78] = 2393980
2F14C8	 // data[2][ 79] = 3085512
6E01F6	 // data[2][ 80] = 7209462
2F44AC	 // data[2][ 81] = 3097772
3437BF	 // data[2][ 82] = 3422143
5633A6	 // data[2][ 83] = 5649318
54C10D	 // data[2][ 84] = 5554445
34C69B	 // data[2][ 85] = 3458715
1F3384	 // data[2][ 86] = 2044804
69F846	 // data[2][ 87] = 6944838
6EAAED	 // data[2][ 88] = 7252717
66C943	 // data[2][ 89] = 6736195
761583	 // data[2][ 90] = 7738755
48B753	 // data[2][ 91] = 4765523
2BCDC1	 // data[2][ 92] = 2870721
13B2E5	 // data[2][ 93] = 1290981
13D1BC	 // data[2][ 94] = 1298876
141625	 // data[2][ 95] = 1316389
5EFF17	 // data[2][ 96] = 6225687
25A801	 // data[2][ 97] = 2467841
054147	 // data[2][ 98] = 344391
21E381	 // data[2][ 99] = 2220929
52E3E8	 // data[2][100] = 5432296
7B7210	 // data[2][101] = 8090128
6922E2	 // data[2][102] = 6890210
76B3F0	 // data[2][103] = 7779312
061DEA	 // data[2][104] = 400874
300FAA	 // data[2][105] = 3149738
6DA1E9	 // data[2][106] = 7184873
0910E6	 // data[2][107] = 594150
435516	 // data[2][108] = 4412694
3254C1	 // data[2][109] = 3298497
02A65A	 // data[2][110] = 173658
4B95A1	 // data[2][111] = 4953505
16F06C	 // data[2][112] = 1503340
2FD7CC	 // data[2][113] = 3135436
59763D	 // data[2][114] = 5862973
7817FF	 // data[2][115] = 7870463
056AF2	 // data[2][116] = 355058
3C08CA	 // data[2][117] = 3934410
3E2B98	 // data[2][118] = 4074392
1E2912	 // data[2][119] = 1976594
154C68	 // data[2][120] = 1395816
6C4243	 // data[2][121] = 7094851
397CE1	 // data[2][122] = 3767521
60E1C9	 // data[2][123] = 6349257
08690D	 // data[2][124] = 551181
7B7A05	 // data[2][125] = 8092165
0207C1	 // data[2][126] = 133057
2D606E	 // data[2][127] = 2973806
26876C	 // data[2][128] = 2525036
766AAA	 // data[2][129] = 7760554
1EA355	 // data[2][130] = 2007893
037F92	 // data[2][131] = 229266
4BE228	 // data[2][132] = 4973096
20EAB0	 // data[2][133] = 2157232
2CB588	 // data[2][134] = 2930056
68E6D8	 // data[2][135] = 6874840
18AE11	 // data[2][136] = 1617425
1B9F08	 // data[2][137] = 1810184
07C8F9	 // data[2][138] = 510201
1A5822	 // data[2][139] = 1726498
18D42E	 // data[2][140] = 1627182
722804	 // data[2][141] = 7481348
2AD155	 // data[2][142] = 2806101
17E138	 // data[2][143] = 1564984
44E323	 // data[2][144] = 4514595
61E82C	 // data[2][145] = 6416428
3371AD	 // data[2][146] = 3371437
409A67	 // data[2][147] = 4233831
16914A	 // data[2][148] = 1478986
308B05	 // data[2][149] = 3181317
54FD9E	 // data[2][150] = 5569950
78C596	 // data[2][151] = 7914902
148F4E	 // data[2][152] = 1347406
417381	 // data[2][153] = 4289409
1043DA	 // data[2][154] = 1065946
4C992D	 // data[2][155] = 5019949
6EC19E	 // data[2][156] = 7258526
1544AB	 // data[2][157] = 1393835
169C13	 // data[2][158] = 1481747
498DCD	 // data[2][159] = 4820429
431CFE	 // data[2][160] = 4398334
71CC2E	 // data[2][161] = 7457838
6EF101	 // data[2][162] = 7270657
137F30	 // data[2][163] = 1277744
69FD24	 // data[2][164] = 6946084
4D3D12	 // data[2][165] = 5061906
5E5B48	 // data[2][166] = 6183752
5EC01A	 // data[2][167] = 6209562
67BB00	 // data[2][168] = 6798080
329370	 // data[2][169] = 3314544
155441	 // data[2][170] = 1397825
38F889	 // data[2][171] = 3733641
185F5B	 // data[2][172] = 1597275
167449	 // data[2][173] = 1471561
0FD170	 // data[2][174] = 1036656
20220F	 // data[2][175] = 2105871
3E7B39	 // data[2][176] = 4094777
1C8E62	 // data[2][177] = 1871458
0729A7	 // data[2][178] = 469415
39C2C3	 // data[2][179] = 3785411
5BAF8A	 // data[2][180] = 6008714
590B79	 // data[2][181] = 5835641
3596DB	 // data[2][182] = 3512027
247CEF	 // data[2][183] = 2391279
3B33EF	 // data[2][184] = 3879919
4B052F	 // data[2][185] = 4916527
2260C2	 // data[2][186] = 2252994
711B57	 // data[2][187] = 7412567
3B55E8	 // data[2][188] = 3888616
2CE9FD	 // data[2][189] = 2943485
37F081	 // data[2][190] = 3666049
024E11	 // data[2][191] = 151057
79DF55	 // data[2][192] = 7987029
1783F6	 // data[2][193] = 1541110
257746	 // data[2][194] = 2455366
